playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
nendi01,1963,1,LAN,NL,7,8,2,1,0,0,1,1,0,0,3,3,1,0,0,0,1
newmafr01,1963,1,LAA,AL,12,16,1,4,0,0,0,0,0,0,0,7,0,0,0,0,1
nichoch02,1963,1,BOS,AL,21,13,1,3,0,0,0,1,0,0,0,4,0,0,1,0,0
nichoda01,1963,1,CHA,AL,126,449,53,103,11,4,22,70,2,1,63,175,0,0,0,8,3
nischro01,1963,1,CLE,AL,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nixonru01,1963,1,BOS,AL,98,287,27,77,18,1,5,30,0,0,22,32,5,4,1,2,8
normafr01,1963,1,KC1,AL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nottedo01,1963,1,HOU,NL,31,66,6,11,0,0,0,3,0,0,1,19,0,0,3,0,0
nuxhajo01,1963,1,CIN,NL,35,76,6,12,2,0,0,3,0,0,0,25,0,1,4,0,0
odellbi01,1963,1,SFN,NL,47,78,6,16,3,0,0,3,0,2,4,23,0,0,5,0,1
odonojo01,1963,1,KC1,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oldisbo01,1963,1,PHI,NL,47,85,8,19,3,0,0,8,0,0,3,5,1,0,1,0,2
olivato01,1963,1,MIN,AL,7,7,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0
olivege01,1963,1,SLN,NL,39,102,10,23,4,0,6,18,0,0,13,19,3,0,1,2,4
olivege01,1963,2,ML1,NL,95,296,34,74,12,2,11,47,4,4,27,59,1,5,0,3,8
olivena01,1963,1,LAN,NL,65,163,23,39,2,3,1,9,3,4,13,25,0,1,0,1,3
olivodi01,1963,1,SLN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orsinjo01,1963,1,BAL,AL,116,379,53,103,18,1,19,56,2,3,38,53,6,9,0,4,7
ortegph01,1963,1,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osborbo02,1963,1,WS2,AL,125,358,42,76,14,1,12,44,0,0,49,83,7,3,1,5,5
osinsda01,1963,1,LAA,AL,47,45,3,5,0,0,0,2,0,0,0,11,0,1,2,1,0
osteecl01,1963,1,WS2,AL,49,70,8,12,0,0,1,4,0,0,4,20,0,0,5,0,1
otoolji01,1963,1,CIN,NL,33,74,4,11,0,0,0,2,1,0,1,29,0,0,6,0,0
owensji01,1963,1,CIN,NL,19,8,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0
paciojo01,1963,1,HOU,NL,1,3,4,3,0,0,0,3,0,0,2,0,0,0,0,0,0
paganjo01,1963,1,SFN,NL,148,483,46,113,12,1,6,39,10,7,26,67,5,4,3,3,6
pagliji01,1963,1,PIT,NL,92,252,27,58,5,0,11,26,0,0,36,57,8,2,3,1,10
pappami01,1963,1,BAL,AL,36,71,6,9,0,0,2,5,0,0,2,35,0,0,7,0,1
parsoto01,1963,1,PIT,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pascuca02,1963,1,MIN,AL,33,92,9,23,5,1,0,12,0,0,3,15,0,1,5,1,3
pavledo01,1963,1,CIN,NL,71,183,18,38,11,0,5,18,0,0,17,12,3,0,3,1,3
pearsal02,1963,1,LAA,AL,154,578,92,176,26,5,6,47,17,10,92,37,5,3,10,1,5
penaor01,1963,1,KC1,AL,35,62,3,9,0,0,1,8,0,0,6,24,0,0,10,0,0
pepitjo01,1963,1,NYA,AL,157,580,79,157,16,3,27,89,3,5,23,63,2,7,0,5,10
perraro01,1963,1,LAN,NL,69,24,1,3,0,0,0,0,0,0,2,15,0,0,2,0,0
perrybo02,1963,1,LAA,AL,61,166,16,42,9,0,3,14,1,1,9,31,2,3,1,2,4
perryga01,1963,1,SFN,NL,32,18,1,4,1,0,0,0,0,0,0,6,0,0,0,0,0
perryji01,1963,1,CLE,AL,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
perryji01,1963,2,MIN,AL,35,51,5,11,2,0,0,4,0,0,6,12,0,0,1,0,1
peterca01,1963,1,SFN,NL,22,54,7,14,2,0,1,2,0,0,2,13,0,0,1,0,0
peterga01,1963,1,CHA,AL,50,81,12,21,4,1,3,12,0,0,3,19,1,1,2,2,1
petrori01,1963,1,BOS,AL,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
pfistda01,1963,1,KC1,AL,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
phillbu02,1963,1,DET,AL,128,464,42,114,11,2,5,45,6,2,19,42,1,4,5,10,16
philldi01,1963,1,WS2,AL,124,321,33,76,8,0,10,32,1,0,29,35,0,2,2,5,4
phillta01,1963,1,CHA,AL,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pichero01,1963,1,ML1,NL,37,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
piercbi02,1963,1,SFN,NL,38,31,2,4,0,0,0,0,0,0,2,11,0,0,1,0,0
piersji01,1963,1,WS2,AL,29,94,9,23,1,0,1,5,4,0,6,11,0,0,2,2,2
piersji01,1963,2,NYN,NL,40,124,13,24,4,1,1,10,1,2,10,14,1,0,4,2,3
piersji01,1963,3,LAA,AL,20,52,4,16,1,0,0,4,0,1,5,5,0,0,3,0,1
pinsova01,1963,1,CIN,NL,162,652,96,204,37,14,22,106,27,8,36,80,3,1,0,6,16
pizarju01,1963,1,CHA,AL,32,73,10,13,2,0,2,10,0,0,3,26,0,0,3,0,1
plaskel01,1963,1,PIT,NL,10,21,1,3,0,0,0,2,0,0,0,5,0,0,0,0,0
pleisbi01,1963,1,MIN,AL,36,16,2,2,0,0,0,1,0,0,3,11,0,0,1,0,0
podrejo01,1963,1,LAN,NL,37,64,6,9,2,0,1,8,0,0,1,11,0,0,3,3,0
pointaa01,1963,1,HOU,NL,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
postwa01,1963,1,CIN,NL,5,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
postwa01,1963,2,MIN,AL,21,47,6,9,0,1,2,6,0,0,2,17,0,0,0,0,1
powelbo01,1963,1,BAL,AL,140,491,67,130,22,2,25,82,1,2,49,87,8,0,3,5,12
powelgr01,1963,1,NYN,NL,20,10,1,2,0,0,0,0,0,0,2,3,0,0,0,0,0
powervi01,1963,1,MIN,AL,138,541,65,146,28,2,10,52,3,1,22,24,0,0,13,2,15
pregejo01,1963,1,SFN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purkebo01,1963,1,CIN,NL,21,41,3,4,0,0,0,2,0,0,4,22,0,0,3,1,1
quirkar01,1963,1,WS2,AL,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
radatdi01,1963,1,BOS,AL,66,29,0,2,1,0,0,0,0,0,1,16,0,0,2,0,0
rakowed01,1963,1,KC1,AL,34,57,6,6,1,0,0,0,0,0,5,27,0,0,2,0,1
ramospe01,1963,1,CLE,AL,54,55,13,6,0,0,3,7,0,0,3,32,0,0,4,0,0
ranewme01,1963,1,CHN,NL,78,154,18,52,8,1,3,15,1,0,9,32,1,2,0,1,3
ratlipa01,1963,1,MIN,AL,10,21,2,4,1,0,1,3,0,0,2,7,0,1,0,0,0
raymocl01,1963,1,ML1,NL,45,4,0,2,2,0,0,1,0,0,1,1,0,1,0,0,0
reedja01,1963,1,NYA,AL,106,73,18,15,3,1,0,1,5,1,9,14,0,0,0,0,1
reganph01,1963,1,DET,AL,38,63,5,9,0,0,1,5,0,0,3,21,0,0,3,1,3
renifha01,1963,1,NYA,AL,48,15,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0
retzeke01,1963,1,WS2,AL,95,265,21,64,10,0,5,31,2,0,17,20,2,2,1,2,4
reynoto01,1963,1,KC1,AL,8,19,1,1,1,0,0,0,0,0,1,7,0,1,0,0,1
richabo01,1963,1,NYA,AL,151,630,72,167,20,6,3,48,15,1,25,22,0,2,8,3,8
richepe01,1963,1,LAN,NL,20,22,1,4,1,0,0,1,0,0,1,9,0,0,2,0,0
rickeda01,1963,1,SLN,NL,3,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ridzist01,1963,1,WS2,AL,20,29,1,5,1,0,0,0,0,0,1,7,0,0,0,0,0
roarkmi01,1963,1,DET,AL,23,44,5,14,0,0,0,1,0,0,2,3,1,1,0,0,1
roberro01,1963,1,BAL,AL,35,79,7,16,1,0,0,8,0,0,5,12,0,0,8,0,1
robinbr01,1963,1,BAL,AL,161,589,67,148,26,4,11,67,2,3,46,84,4,1,8,4,8
robinfl01,1963,1,CHA,AL,146,527,71,149,21,6,13,71,4,3,62,43,4,4,5,2,11
robinfr02,1963,1,CIN,NL,140,482,79,125,19,3,21,91,26,10,81,69,20,14,0,3,7
rodgean01,1963,1,CHN,NL,150,516,51,118,17,4,5,33,5,7,65,90,6,9,8,3,15
rodgebu01,1963,1,LAA,AL,100,300,24,70,6,0,4,23,2,2,29,35,2,2,7,2,6
roebued01,1963,1,LAN,NL,29,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
roebued01,1963,2,WS2,AL,26,11,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0
roggega01,1963,1,MIN,AL,36,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
rojasco01,1963,1,PHI,NL,64,77,18,17,0,1,1,2,4,1,3,8,0,1,1,0,3
rolanji01,1963,1,MIN,AL,10,15,1,0,0,0,0,0,0,0,0,6,0,0,3,0,0
rolliri01,1963,1,MIN,AL,136,531,75,163,23,1,16,61,2,0,36,59,4,8,9,2,13
romanjo01,1963,1,CLE,AL,89,255,28,55,5,2,10,34,4,3,38,49,4,2,0,5,3
rosebjo01,1963,1,LAN,NL,135,470,50,111,13,7,9,49,7,6,36,50,3,3,2,7,9
rosepe01,1963,1,CIN,NL,157,623,101,170,25,9,6,41,13,15,55,72,0,5,6,6,8
rowedo01,1963,1,NYN,NL,26,13,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0
roweke01,1963,1,LAN,NL,14,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
rudoldo01,1963,1,WS2,AL,37,45,3,8,2,0,1,4,0,0,3,10,0,0,5,1,1
runnepe01,1963,1,HOU,NL,124,388,35,98,9,1,2,23,2,0,45,42,2,3,7,4,20
sadecra01,1963,1,SLN,NL,39,64,6,9,0,1,0,3,0,1,1,11,0,0,7,1,1
sadowbo01,1963,1,LAA,AL,88,144,12,36,6,0,1,22,2,1,15,34,2,0,1,2,1
sadowbo02,1963,1,ML1,NL,19,35,0,2,0,0,0,0,0,0,0,15,0,1,3,0,1
sadowed01,1963,1,LAA,AL,80,174,24,30,1,1,4,15,2,1,17,33,5,0,2,1,4
samueam01,1963,1,ML1,NL,15,17,0,3,1,0,0,0,0,1,0,4,0,0,1,0,0
sanfoja02,1963,1,SFN,NL,45,94,9,13,2,1,0,5,0,1,11,35,0,0,7,1,3
santijo02,1963,1,KC1,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoro01,1963,1,CHN,NL,162,630,79,187,29,6,25,99,6,4,42,92,7,4,0,11,17
satrito01,1963,1,LAA,AL,23,50,1,9,1,0,0,2,0,0,9,10,2,0,0,0,0
savagte01,1963,1,PIT,NL,85,149,22,29,2,1,5,14,4,3,14,31,1,1,2,0,7
saverbo01,1963,1,BAL,AL,115,167,21,39,1,2,1,12,8,3,25,44,0,0,3,1,4
sawatca01,1963,1,SLN,NL,56,105,12,25,0,0,6,14,2,0,15,28,7,0,0,0,0
schafji01,1963,1,CHN,NL,57,142,17,34,7,0,7,19,0,0,11,35,2,0,0,0,6
schaijo01,1963,1,WS2,AL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
schilch01,1963,1,BOS,AL,146,576,63,135,25,0,8,33,3,2,41,72,0,5,6,1,11
schmibo02,1963,1,WS2,AL,9,15,3,3,1,0,0,0,0,0,3,5,0,0,0,0,1
schneda01,1963,1,ML1,NL,30,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
schoere01,1963,1,SLN,NL,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
schofdi01,1963,1,PIT,NL,138,541,54,133,18,2,3,32,2,4,69,83,1,3,4,2,10
schrete01,1963,1,NYN,NL,39,50,1,8,0,0,0,2,0,1,4,14,0,1,0,0,1
schulba01,1963,1,CHN,NL,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
schulba01,1963,2,SLN,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
schwado01,1963,1,PIT,NL,33,50,3,8,0,0,0,1,0,0,1,10,0,0,0,1,1
scottdi02,1963,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seguidi01,1963,1,KC1,AL,38,55,5,12,0,1,0,4,0,0,1,24,0,0,4,0,2
seyfrgo01,1963,1,CLE,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shannmi01,1963,1,SLN,NL,32,26,3,8,0,0,1,2,0,1,0,6,0,1,1,0,1
shantbo01,1963,1,SLN,NL,55,7,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0
shawbo01,1963,1,ML1,NL,48,41,1,5,0,0,0,3,1,0,4,15,0,0,7,0,0
sherrla01,1963,1,LAN,NL,36,9,1,1,1,0,0,0,0,0,2,3,0,0,1,0,0
sherrno01,1963,1,NYN,NL,63,147,6,20,1,0,2,11,1,0,10,26,1,3,0,1,6
shetrba01,1963,1,WS2,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shipljo01,1963,1,CHA,AL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shortch02,1963,1,PHI,NL,38,66,3,7,0,1,0,0,0,0,0,14,0,0,4,0,0
siebeno01,1963,1,KC1,AL,152,556,80,151,25,2,16,83,1,4,79,82,6,0,1,8,10
siebldw01,1963,1,MIN,AL,7,15,1,2,0,0,0,2,0,0,1,5,0,0,0,0,0
sievero01,1963,1,PHI,NL,138,450,46,108,19,2,19,82,0,2,43,72,5,5,2,9,6
simmocu01,1963,1,SLN,NL,32,81,4,13,2,1,0,5,1,0,2,32,0,0,3,1,2
siskto01,1963,1,PIT,NL,57,16,0,1,0,0,0,0,0,0,2,5,0,0,1,0,1
skinnbo01,1963,1,PIT,NL,34,122,18,33,5,5,0,8,4,1,13,22,1,0,2,0,5
skinnbo01,1963,2,CIN,NL,72,194,25,49,10,2,3,17,1,2,21,42,1,2,0,0,6
skowrbi01,1963,1,LAN,NL,89,237,19,48,8,0,4,19,0,1,13,49,4,3,2,1,10
smithal04,1963,1,BAL,AL,120,368,45,100,17,1,10,39,9,0,32,74,1,3,3,0,14
smithch04,1963,1,CHA,AL,4,7,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1
smithdi02,1963,1,NYN,NL,20,42,4,10,0,1,0,3,3,2,5,10,2,0,0,0,0
smithge04,1963,1,DET,AL,52,171,16,37,8,2,0,17,4,0,18,34,1,2,4,0,4
smithha08,1963,1,HOU,NL,31,58,1,14,2,0,0,2,0,0,4,15,1,0,0,0,4
smithja04,1963,1,LAN,NL,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
smithpe01,1963,1,BOS,AL,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithwi02,1963,1,DET,AL,17,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
snidedu01,1963,1,NYN,NL,129,354,44,86,8,3,14,45,0,1,56,74,9,1,0,4,2
snyderu01,1963,1,BAL,AL,148,429,51,110,21,2,7,36,18,5,40,48,1,2,5,3,5
spahnwa01,1963,1,ML1,NL,33,90,7,16,4,0,2,6,0,0,5,24,0,0,4,1,0
spangal01,1963,1,HOU,NL,120,430,52,121,25,4,4,27,5,8,50,38,5,1,5,4,5
spencda01,1963,1,LAN,NL,7,9,0,1,0,0,0,0,0,0,3,2,0,0,1,0,1
spencda01,1963,2,CIN,NL,50,155,21,37,7,0,1,23,1,0,31,37,0,1,0,5,0
sprinja01,1963,1,LAA,AL,45,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
staffbi01,1963,1,NYA,AL,28,24,2,7,0,1,0,3,0,0,1,7,0,1,2,0,0
stalltr01,1963,1,NYN,NL,39,48,1,3,0,0,0,1,0,0,0,21,0,0,2,0,1
staneal01,1963,1,SFN,NL,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stangle01,1963,1,MIN,AL,32,52,3,5,1,0,0,1,0,0,5,14,0,0,3,0,1
stargwi01,1963,1,PIT,NL,108,304,34,74,11,6,11,47,0,2,19,85,0,2,0,3,6
starrhe01,1963,1,BAL,AL,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
staubru01,1963,1,HOU,NL,150,513,43,115,17,4,6,45,0,0,59,58,8,5,6,2,10
stenhda01,1963,1,WS2,AL,16,25,0,2,0,0,0,1,0,0,2,10,0,0,1,1,0
stephge01,1963,1,CHA,AL,6,18,5,7,0,0,1,2,0,0,1,3,0,0,1,0,0
stephje01,1963,1,BOS,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stewaji01,1963,1,CHN,NL,13,37,1,11,2,0,0,1,1,1,1,7,0,0,1,0,0
stigmdi01,1963,1,MIN,AL,33,84,4,9,1,0,0,4,0,0,7,48,0,2,5,0,2
stockwe01,1963,1,BAL,AL,47,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
stonede01,1963,1,BAL,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stuardi01,1963,1,BOS,AL,157,612,81,160,25,4,42,118,0,0,44,144,2,1,1,1,24
sturdto01,1963,1,PIT,NL,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sturdto01,1963,2,DET,AL,28,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sturdto01,1963,3,KC1,AL,17,11,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
sullifr01,1963,1,MIN,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sulliha02,1963,1,KC1,AL,40,113,9,24,6,1,0,8,0,0,15,15,2,0,1,2,6
sullijo07,1963,1,DET,AL,3,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
talbofr01,1963,1,CHA,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tartajo01,1963,1,KC1,AL,79,242,27,58,8,5,1,19,16,1,17,17,0,0,3,0,2
tasbywi01,1963,1,CLE,AL,52,116,11,26,3,1,4,5,0,1,15,25,4,1,2,0,5
tayloha04,1963,1,ML1,NL,16,29,1,2,0,0,0,0,0,0,1,12,0,0,0,0,1
tayloro01,1963,1,SLN,NL,54,32,0,1,0,0,0,1,0,0,0,22,0,0,2,0,0
taylosa02,1963,1,NYN,NL,22,35,3,9,0,1,0,6,0,0,5,7,1,0,0,1,3
taylosa02,1963,2,CIN,NL,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
taylosa02,1963,3,CLE,AL,4,10,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0
tayloto02,1963,1,PHI,NL,157,640,102,180,20,10,5,49,23,9,42,99,1,7,7,4,11
templjo01,1963,1,HOU,NL,100,322,22,85,12,1,1,17,7,2,41,24,1,0,13,0,3
terryra01,1963,1,NYA,AL,40,87,2,7,0,0,0,3,0,0,2,17,0,0,9,1,1
thackmo01,1963,1,SLN,NL,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
thiesda01,1963,1,KC1,AL,9,6,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0
thomafr03,1963,1,NYN,NL,126,420,34,109,9,1,15,60,0,0,33,48,5,3,0,2,23
thomage01,1963,1,LAA,AL,53,167,14,35,7,1,4,15,0,0,9,32,1,1,1,0,4
thomage01,1963,2,DET,AL,49,109,13,26,4,1,1,11,2,1,11,22,0,1,0,3,1
thomale03,1963,1,LAA,AL,149,528,52,116,12,6,9,55,6,0,53,82,6,9,2,2,13
thronma01,1963,1,NYN,NL,14,14,0,2,1,0,0,1,0,0,1,5,0,0,0,0,0
tiefebo01,1963,1,ML1,NL,12,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tillmbo01,1963,1,BOS,AL,96,307,24,69,10,2,8,32,0,0,34,64,8,1,1,0,5
torrefe01,1963,1,LAA,AL,138,463,40,121,32,1,4,51,1,0,30,73,0,3,5,6,20
torrefr01,1963,1,PHI,NL,92,112,8,28,7,2,1,10,0,0,11,7,2,3,4,0,1
torrejo01,1963,1,ML1,NL,142,501,57,147,19,4,14,71,1,5,42,79,4,5,1,7,19
tothpa01,1963,1,CHN,NL,27,39,0,1,0,0,0,0,0,0,2,19,0,0,2,0,2
tracedi01,1963,1,LAN,NL,104,217,23,49,2,1,1,10,2,3,19,39,1,0,3,1,3
treshto01,1963,1,NYA,AL,145,520,91,140,28,5,25,71,3,3,83,79,5,4,2,5,4
triangu01,1963,1,DET,AL,106,327,28,78,13,0,14,41,0,0,32,67,4,6,1,3,10
tsitojo01,1963,1,CIN,NL,30,62,0,5,0,0,0,3,0,0,0,21,0,0,3,1,3
turlebo01,1963,1,LAA,AL,19,25,2,4,1,0,1,3,0,0,0,7,0,0,0,0,1
turlebo01,1963,2,BOS,AL,11,14,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0
tuttlbi01,1963,1,MIN,AL,16,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
ueckebo01,1963,1,ML1,NL,13,16,3,4,2,0,0,0,0,0,2,5,0,0,0,0,1
umbriji01,1963,1,HOU,NL,35,9,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0
valenfr01,1963,1,BAL,AL,26,41,5,11,1,0,0,1,0,0,8,5,0,0,0,0,2
vaughgl01,1963,1,HOU,NL,9,30,1,5,0,0,0,0,1,0,2,5,0,0,0,0,1
vealco01,1963,1,DET,AL,15,32,5,7,0,0,0,4,0,0,4,4,0,0,0,1,4
vealebo01,1963,1,PIT,NL,35,23,0,2,1,0,0,0,0,0,2,17,0,0,0,0,0
versazo01,1963,1,MIN,AL,159,621,74,162,31,13,10,54,7,4,33,66,2,5,7,0,11
virdobi01,1963,1,PIT,NL,142,554,58,149,22,6,8,53,1,2,43,55,4,0,9,1,6
wagnele01,1963,1,LAA,AL,149,550,73,160,11,1,26,90,5,7,49,73,8,7,0,7,5
walkeje01,1963,1,CLE,AL,39,19,1,2,0,0,0,2,0,0,1,5,0,1,0,0,0
wallsle01,1963,1,LAN,NL,64,86,12,20,1,0,3,11,0,0,7,25,1,0,1,0,4
walteke01,1963,1,CIN,NL,49,75,6,14,2,0,1,7,0,2,4,14,1,1,0,0,0
wardja01,1963,1,MIN,AL,9,15,0,1,1,0,0,2,0,0,1,5,0,0,0,0,0
wardpe01,1963,1,CHA,AL,157,600,80,177,34,6,22,84,7,6,52,77,1,5,4,6,6
warneja02,1963,1,CHN,NL,8,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
warwica01,1963,1,HOU,NL,150,528,49,134,19,5,7,47,3,3,49,70,4,2,3,1,14
washbra01,1963,1,SLN,NL,11,19,1,1,0,0,0,0,0,0,1,11,0,0,4,0,0
weekljo01,1963,1,HOU,NL,34,80,4,18,3,0,3,14,0,0,7,14,0,1,2,1,2
weisal01,1963,1,CHA,AL,99,210,41,57,9,0,0,18,15,1,18,37,1,2,8,1,1
wertdo01,1963,1,DET,AL,78,251,31,65,6,2,7,25,3,3,24,51,2,2,4,2,6
wertzvi01,1963,1,DET,AL,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wertzvi01,1963,2,MIN,AL,35,44,3,6,0,0,3,7,0,0,6,5,2,0,0,0,1
whitebi03,1963,1,SLN,NL,162,658,106,200,26,8,27,109,10,9,59,100,9,0,7,2,5
whitemi02,1963,1,HOU,NL,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
whitffr01,1963,1,CLE,AL,109,346,44,87,17,3,21,54,0,1,24,61,5,4,2,7,1
wickeda01,1963,1,KC1,AL,38,80,3,11,0,0,0,2,0,0,1,25,0,0,4,0,0
wilheho01,1963,1,CHA,AL,55,29,3,2,0,0,0,2,0,0,4,11,0,0,3,0,1
willbo01,1963,1,CHN,NL,23,23,0,4,0,0,0,1,0,0,1,3,0,0,0,0,0
willeca01,1963,1,NYN,NL,30,54,3,6,0,0,1,5,0,0,2,32,0,0,6,0,1
willhni01,1963,1,LAN,NL,8,10,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0
willibi01,1963,1,CHN,NL,161,612,87,175,36,9,25,95,7,6,68,78,9,2,2,3,12
willida04,1963,1,KC1,AL,26,6,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0
willidi02,1963,1,BOS,AL,79,136,15,35,8,0,2,12,0,0,15,25,0,0,0,1,3
willido02,1963,1,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willist02,1963,1,NYA,AL,29,49,2,5,1,1,0,5,0,0,2,29,0,1,1,0,0
willsma01,1963,1,LAN,NL,134,527,83,159,19,3,0,34,40,19,44,48,0,1,5,3,3
wilsoea01,1963,1,BOS,AL,38,72,5,15,0,3,1,7,0,0,7,18,0,1,2,0,0
winebo01,1963,1,PHI,NL,142,418,29,90,14,3,6,44,1,3,14,83,5,1,6,2,11
withrco01,1963,1,SLN,NL,6,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
wojcijo01,1963,1,KC1,AL,19,59,7,11,0,0,0,2,2,0,8,8,2,0,0,0,0
woodeha01,1963,1,HOU,NL,55,23,2,3,0,0,0,0,0,0,1,11,0,0,0,0,0
woodja01,1963,1,DET,AL,85,351,50,95,11,2,11,27,18,5,24,61,0,7,3,0,2
woodwi01,1963,1,BOS,AL,25,12,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
woodwwo01,1963,1,ML1,NL,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
worthal01,1963,1,CIN,NL,50,12,1,1,1,0,0,2,0,0,0,6,0,0,2,0,0
wyattjo02,1963,1,KC1,AL,63,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
wynnea01,1963,1,CLE,AL,20,11,1,3,0,0,0,0,0,0,2,5,0,0,0,0,0
wynnji01,1963,1,HOU,NL,70,250,31,61,10,5,4,27,4,2,30,53,4,0,1,5,3
yastrca01,1963,1,BOS,AL,151,570,91,183,40,3,14,68,8,5,95,72,6,1,1,1,12
yellela01,1963,1,HOU,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
zachach02,1963,1,HOU,NL,22,13,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0
zannido01,1963,1,CHA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zannido01,1963,2,CIN,NL,31,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
zimmedo01,1963,1,LAN,NL,22,23,4,5,1,0,1,2,0,0,3,10,0,0,0,0,1
zimmedo01,1963,2,WS2,AL,83,298,37,74,12,1,13,44,3,2,18,57,2,2,2,0,10
zimmeje01,1963,1,MIN,AL,39,56,3,13,1,0,0,3,0,0,2,8,0,0,3,0,3
aaronha01,1964,1,ML1,NL,145,570,103,187,30,2,24,95,22,4,62,46,9,0,0,2,22
abernte02,1964,1,CLE,AL,53,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
acklefr01,1964,1,CHA,AL,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
adairje01,1964,1,BAL,AL,155,569,56,141,20,3,9,47,3,2,28,72,10,1,4,3,20
